# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
	.2698	uc001rlu.3	protein_coding	1	2	3	18	1	0	1	0	0	0	0	0	14	3	0	0	0	0	0	0	1	0	2	2
	.2748	uc001rza.1		0	0	0	25	0	0	0	0	0	0	9	0	5	0	1	0	0	0	0	0	0	0	0	10
	.2764	uc031qhm.1		0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
	.2765	uc009zne.4		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.2765	uc021qyk.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
	.2765	uc031qhn.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
	.2765	uc031qho.1		0	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8
	.2806	uc001sof.1		0	0	0	17	0	0	0	0	0	0	7	0	5	0	5	0	0	0	0	0	0	0	0	0
	.2806	uc001soh.1	protein_coding	0	0	0	17	2	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
	.2807	uc021qzm.1		0	0	0	17	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	4
	.2821	uc010ssh.3		1	1	0	55	0	0	0	0	0	0	0	0	37	0	20	0	1	0	1	0	0	0	0	0
	.2874	uc021rbn.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
	.2935	uc021rcr.1		0	0	0	11	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4
	.2936	uc001tiw.3		0	0	0	12	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0
	.2938	uc031qjh.1		0	0	0	8	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0
	.2953	uc021rde.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.2958	uc021rdg.1		0	0	0	16	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0
	.2992	uc001ttn.4		0	2	0	52	0	0	0	0	0	0	0	0	44	0	10	0	0	0	2	0	0	0	0	0
	.2992	uc031qjp.1		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	.3055	uc001ugl.3		0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3
	.3175	uc031qky.1	protein_coding	0	0	1	16	0	0	0	0	0	0	3	0	11	1	0	0	0	0	0	0	0	0	0	2
	.3176	uc031qkz.1		0	0	0	10	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	2
	.321	uc001cqz.1		0	0	0	15	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0
	.321	uc001cra.1		0	0	0	15	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0
	.321	uc001crb.1		0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
	.321	uc009vyq.2	protein_coding	0	2	4	11	2	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	2	4
	.321	uc021onf.1		0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
	.3238	uc001vca.3		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
	.3239	uc010acs.1		0	1	0	46	0	0	0	0	0	0	1	0	43	0	3	0	0	0	1	0	0	0	0	0
	.3239	uc010act.1	protein_coding	0	0	0	11	0	0	2	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0
	.3240	uc001vcc.1		0	0	0	13	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0
	.3243	uc001vcl.1	protein_coding	1	0	1	21	0	0	0	0	0	0	0	0	21	1	0	0	0	0	0	0	1	0	0	0
	.3243	uc001vco.3		0	0	0	66	0	0	0	0	0	0	0	0	56	0	10	0	0	0	0	0	0	0	0	0
	.3348	uc001vmo.4		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.3349	uc001vmp.3	protein_coding	1	1	2	26	1	0	0	0	0	0	0	0	24	2	0	0	0	0	0	0	1	0	1	1
	.3390	uc001vre.3	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12
	.3390	uc010tjm.1		0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12
	.3468	uc001wat.1		0	0	0	30	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	16
	.3469	uc001wau.1		0	0	0	27	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12
	.3470	uc021row.1		0	0	0	16	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	8
	.3506	uc010alq.3		0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
	.3534	uc001wtq.3		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
	.3534	uc001wts.3		0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3
	.3534	uc001wtw.1		0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9
	.3562	uc001wxn.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.3562	uc001wxq.1		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.3563	uc010ans.3	protein_coding	0	0	1	11	1	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	5
	.3564	uc010tqm.1		0	0	0	37	0	0	0	0	0	0	6	0	25	0	4	0	0	0	0	0	0	0	0	2
	.3567	uc001wyj.3		1	3	0	100	0	0	0	0	0	0	0	0	81	0	23	0	1	0	3	0	0	0	0	0
	.3567	uc001wyn.3		0	1	0	28	0	0	0	0	0	0	10	0	3	0	2	0	0	0	1	0	0	0	0	14
	.357	uc001czf.2		0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
	.3601	uc001xdl.3		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.3601	uc001xdn.2		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.3601	uc010apd.2		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.3601	uc010ape.2		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.3601	uc021rtu.1		0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.3602	uc010apf.1		0	1	0	23	0	0	0	0	0	0	0	0	13	0	10	0	0	0	1	0	0	0	0	1
	.3640	uc010tsr.3		0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5
	.3799	uc021sbd.1	protein_coding	0	0	3	19	0	0	0	0	0	0	7	0	7	3	0	0	0	0	0	0	0	0	0	5
	.3800	uc001ydz.1		0	0	0	14	0	0	0	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0
	.3800	uc001yea.1		0	0	0	14	0	0	0	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0
	.3800	uc001yeb.1		0	0	0	14	0	0	0	0	0	0	4	0	9	0	1	0	0	0	0	0	0	0	0	0
	.3800	uc001yec.1		0	0	0	14	0	0	0	0	0	0	7	0	6	0	1	0	0	0	0	0	0	0	0	0
	.3800	uc021sbe.1		0	0	0	8	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0
	.3936	uc001ykt.1	protein_coding	1	1	0	32	1	1	4	0	0	0	9	0	8	0	0	0	0	0	0	0	1	0	0	10
	.415	uc001dih.4		0	2	0	26	0	0	0	0	0	0	3	0	20	0	5	0	0	0	2	0	0	0	0	0
	.4214	uc010bbe.3		0	0	0	37	0	0	0	0	0	0	0	0	29	0	7	0	0	0	0	0	0	0	0	1
	.4230	uc031qrm.1	protein_coding	0	0	0	44	1	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	26
	.4246	uc010bdh.3		0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
	.43	uc001aiu.1		0	0	0	15	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	2
	.43	uc001aiv.2		0	0	0	13	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0
	.43	uc001aiw.2		0	0	0	13	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0
	.43	uc001aiz.2		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
	.43	uc010nyx.2		0	2	0	50	0	0	0	0	0	0	1	0	35	0	10	0	0	0	2	0	0	0	0	6
	.4318	uc002adz.1		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
	.4319	uc010bfs.3	protein_coding	0	2	0	95	7	1	1	0	0	0	1	0	87	0	0	0	0	0	1	0	0	0	0	0
	.4320	uc010ugs.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
	.4320	uc010ugt.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
	.434	uc001dla.2		0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
	.434	uc021ope.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4
	.436	uc001dlk.3		7	7	0	167	0	0	0	0	0	0	0	0	156	0	25	0	7	0	7	0	0	0	0	0
	.436	uc010ose.2		8	7	0	166	0	0	0	0	0	0	0	0	157	0	24	0	8	0	7	0	0	0	0	0
	.436	uc010osf.2		8	7	0	166	0	0	0	0	0	0	0	0	157	0	24	0	8	0	7	0	0	0	0	0
	.4446	uc002apt.1	protein_coding	0	0	0	13	1	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0
	.4487	uc002avj.1	protein_coding	0	0	1	5	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
	.4487	uc002avk.1		0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1
	.458	uc001dpa.3		1	0	0	9	0	0	0	0	0	0	0	0	8	0	2	0	1	0	0	0	0	0	0	0
	.458	uc001dpe.2		0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
	.458	uc009wdi.1		0	0	0	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
	.458	uc021opt.1		0	0	0	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5
	.4742	uc021sxh.1		0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
	.4743	uc021sxi.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4
	.4744	uc010urr.1	protein_coding	0	0	2	15	0	0	0	0	0	0	4	0	6	2	0	0	0	0	0	0	0	0	0	5
	.4745	uc010boo.1		0	0	0	18	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	7
	.4746	uc010bop.3	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
	.4926	uc010bse.1		0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
	.4926	uc021tak.1		0	0	0	127	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0
	.4926	uc021tap.1		0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
	.4940	uc002cqw.1	protein_coding	0	1	1	14	2	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	1	3
	.4941	uc002cqx.3		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.4941	uc002cqy.3		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.51	uc021ofa.1		0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	4
	.5126	uc002dot.3		0	0	0	26	0	0	0	0	0	0	15	0	0	0	11	0	0	0	0	0	0	0	0	0
	.5138	uc002dvh.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
	.5138	uc010bzb.2		0	0	0	105	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0
	.5138	uc010bzl.1		0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5138	uc021tgg.1		0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5138	uc031qvp.1	protein_coding	0	0	0	26	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5155	uc002ebk.1		0	0	0	27	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	15
	.5203	uc021tic.1		0	0	0	12	0	0	0	0	0	0	7	0	2	0	1	0	0	0	0	0	0	0	0	2
	.5226	uc002eko.1		1	3	0	115	0	0	0	0	0	0	0	0	80	0	16	0	1	0	3	0	0	0	0	23
	.5226	uc010ccq.1		0	3	0	104	0	0	0	0	0	0	3	0	65	0	28	0	0	0	3	0	0	0	0	11
	.5226	uc010ccr.1		1	5	0	153	0	0	0	0	0	0	0	0	106	0	41	0	1	0	5	0	0	0	0	12
	.5226	uc010ccs.1		1	3	0	123	0	0	0	0	0	0	0	0	96	0	23	0	1	0	3	0	0	0	0	8
	.5241	uc002eok.1		0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3
	.5241	uc010cdn.3		0	0	0	42	0	0	0	0	0	0	1	0	34	0	7	0	0	0	0	0	0	0	0	0
	.5276	uc010vlj.1		0	1	0	55	0	0	0	0	0	0	4	0	39	0	12	0	0	0	1	0	0	0	0	1
	.5315	uc002fcj.1		0	0	0	28	0	0	0	0	0	0	12	0	13	0	3	0	0	0	0	0	0	0	0	0
	.5478	uc021toz.1		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
	.5482	uc002ggp.3		0	0	0	10	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5482	uc010cmf.3		1	1	0	17	0	0	0	0	0	0	1	0	8	0	10	0	1	0	1	0	0	0	0	0
	.5508	uc021tps.1		0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
	.5509	uc021tpt.1		0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
	.5510	uc010cns.3	protein_coding	0	1	1	40	2	1	3	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	31
	.5510	uc010vuq.2		0	2	0	57	0	0	0	0	0	0	0	0	34	0	24	0	0	0	2	0	0	0	0	1
	.5516	uc002gko.4		0	0	0	18	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0
	.5518	uc010cnv.3		0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
	.5522	uc021tqb.1		0	0	0	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	8
	.5523	uc010cny.1		0	0	0	35	0	0	0	0	0	0	13	0	21	0	0	0	0	0	0	0	0	0	0	1
	.555	uc001efj.3		0	0	0	38	0	0	0	0	0	0	0	0	26	0	12	0	0	0	0	0	0	0	0	0
	.560	uc001egd.2	protein_coding	0	0	0	28	0	0	2	0	0	0	16	0	10	0	0	0	0	0	0	0	0	0	0	0
	.561	uc001egg.3		0	0	0	31	0	0	0	0	0	0	8	0	21	0	2	0	0	0	0	0	0	0	0	0
	.561	uc001egi.3		0	0	0	21	0	0	0	0	0	0	9	0	3	0	9	0	0	0	0	0	0	0	0	0
	.561	uc001egj.3		0	0	0	21	0	0	0	0	0	0	9	0	3	0	9	0	0	0	0	0	0	0	0	0
	.561	uc001egk.3		0	0	0	21	0	0	0	0	0	0	9	0	3	0	9	0	0	0	0	0	0	0	0	0
	.561	uc009whb.2		0	0	0	51	0	0	0	0	0	0	14	0	36	0	1	0	0	0	0	0	0	0	0	0
	.561	uc021osh.1		0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5741	uc010ctc.3	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5774	uc002hnp.1		0	0	0	30	0	0	0	0	0	0	3	0	25	0	2	0	0	0	0	0	0	0	0	0
	.5774	uc002hnq.2	protein_coding	0	2	3	71	0	2	6	0	0	0	4	0	61	3	0	0	0	0	0	0	0	0	0	0
	.5774	uc002hnr.1		0	0	0	18	0	0	0	0	0	0	2	0	15	0	1	0	0	0	0	0	0	0	0	0
	.5782	uc021twf.1		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
	.5783	uc021twg.1		0	0	0	25	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	14
	.5784	uc021twh.1	protein_coding	0	0	0	41	13	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20
	.5791	uc021twn.1		0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5791	uc021two.1		0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5792	uc021twp.1		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
	.5793	uc002hrb.2		0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
	.5800	uc010cvy.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5801	uc031raa.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5802	uc021twt.2		0	0	0	36	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	24
	.5824	uc010cyd.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	.5825	uc021txs.1		0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	10
	.5826	uc010cyf.1	protein_coding	0	0	0	22	8	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	2
	.5840	uc010whd.3		1	1	0	30	0	0	0	0	0	0	0	0	16	0	15	0	1	0	1	0	0	0	0	1
	.5844	uc002idf.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5844	uc002idg.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5844	uc002idh.3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5844	uc010czb.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.5906	uc010wlx.1		0	0	0	10	0	0	0	0	0	0	4	0	2	0	4	0	0	0	0	0	0	0	0	0
	.5909	uc002iqk.3	protein_coding	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
	.5910	uc021tzy.1		0	0	0	71	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	25
	.5910	uc031rdc.1		3	8	0	122	0	0	0	0	0	0	5	0	86	0	41	0	3	0	8	0	0	0	0	1
	.5910	uc031rdd.1		0	0	0	83	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	38
	.5945	uc002ivz.3		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc002iwa.3		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc002iwb.3		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc002iwc.3		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc010dct.2		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc010dcu.2		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc010dcv.2		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc021uan.1		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc021uao.1		0	0	0	23	0	0	0	0	0	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0
	.5945	uc031rdh.1		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
	.5988	uc021ubr.2		0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
	.5989	uc021ubs.1		0	0	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14
	.5990	uc002jen.3		0	0	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14
	.6034	uc021ucz.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
	.6077	uc002jwl.2		0	0	0	10	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0	0
	.6077	uc021uej.1		0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
	.6261	uc010xbe.1		0	2	0	71	0	0	0	0	0	0	0	0	60	0	12	0	0	0	2	0	0	0	0	1
	.629	uc009wjg.4		0	0	0	81	0	0	0	0	0	0	0	0	71	0	10	0	0	0	0	0	0	0	0	0
	.629	uc010ozo.3		0	0	0	81	0	0	0	0	0	0	0	0	71	0	10	0	0	0	0	0	0	0	0	0
	.629	uc010ozq.1	protein_coding	0	2	1	42	0	0	2	0	0	0	3	0	34	1	0	0	0	0	0	0	0	0	2	3
	.6300	uc021uje.1		0	0	0	6	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0
	.6329	uc010xdo.1		1	0	0	35	0	0	0	0	0	0	4	0	28	0	4	0	1	0	0	0	0	0	0	0
	.6345	uc002lha.1		0	0	0	40	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	10
	.6346	uc010dpl.2		0	1	0	17	0	0	0	0	0	0	0	0	17	0	1	0	0	0	1	0	0	0	0	0
	.6441	uc010dtx.2		0	0	0	17	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0
	.6494	uc010dwy.1		0	0	0	29	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0	0	0	0	0	7
	.6495	uc010dwz.1		0	1	0	33	0	0	0	0	0	0	20	0	0	0	2	0	0	0	1	0	0	0	0	12
	.65	uc001amh.3	protein_coding	0	2	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12
	.65	uc010nzp.1		0	0	0	17	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	14
	.6568	uc010ebh.3		0	1	0	55	0	0	0	0	0	0	0	0	52	0	4	0	0	0	1	0	0	0	0	0
	.6736	uc010efh.3	protein_coding	0	0	0	6	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
	.6737	uc021utt.1	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
	.6816	uc010xxj.1		0	1	0	29	0	0	0	0	0	0	6	0	17	0	7	0	0	0	1	0	0	0	0	0
	.6837	uc010xyo.1	protein_coding	0	2	2	36	0	0	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	2	24
	.687	uc009wma.2		0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
	.688	uc021oyg.1		0	0	0	27	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12
	.6929	uc002ptt.3		0	0	0	21	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	3
	.6930	uc002ptw.3		0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
	.6930	uc002ptx.3		0	0	0	12	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
	.7022	uc002qdf.3		0	0	0	13	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
	.7024	uc010erg.3	protein_coding	0	3	1	33	4	1	3	0	0	0	1	0	17	1	0	0	0	0	1	0	0	0	1	9
	.7146	uc002rch.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
	.7172	uc010eyi.4		0	5	0	84	0	0	0	0	0	0	0	0	71	0	18	0	0	0	5	0	0	0	0	0
	.7172	uc021veq.1		0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
	.7174	uc021ves.1		0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5
	.7188	uc002rjt.3		0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
	.7189	uc002rjy.3	protein_coding	0	3	1	28	0	1	3	0	0	0	7	0	5	1	0	0	0	0	0	0	0	0	2	13
	.7220	uc002ror.3		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	.7221	uc021vfu.1		0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
	.7236	uc002rrl.3	protein_coding	0	0	4	13	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	0	0	4
	.7236	uc010ynr.1		1	0	0	30	0	0	0	0	0	0	1	0	27	0	3	0	1	0	0	0	0	0	0	0
	.7246	uc002rsh.4	protein_coding	0	1	0	19	0	1	2	0	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	1
	.7283	uc010yoy.2		0	0	0	10	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
